Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Shipping Type,Previous Purchases,Payment Method
2337,19,Male,Belt,Accessories,94,California,Winter,3.1,Free Shipping,11,Credit Card
2338,39,Male,Boots,Footwear,76,North Dakota,Fall,3.6,Store Pickup,5,Cash
2339,66,Male,Sneakers,Footwear,68,Georgia,Fall,4,Express,21,PayPal
2340,25,Male,Shirt,Clothing,65,Illinois,Spring,3.4,Next Day Air,24,Bank Transfer
2341,63,Male,Blouse,Clothing,24,Delaware,Summer,2.6,Standard,37,Credit Card
2342,56,Male,Jacket,Outerwear,31,Connecticut,Summer,4.5,Express,22,Venmo
2343,20,Male,Skirt,Clothing,89,Tennessee,Fall,4.9,Standard,16,Debit Card
2344,58,Male,Socks,Clothing,49,Maryland,Summer,4.4,2-Day Shipping,44,PayPal
2345,34,Male,Sandals,Footwear,92,Rhode Island,Fall,3.5,Express,14,Venmo
2346,28,Male,T-shirt,Clothing,32,New York,Winter,3.3,Express,23,Bank Transfer
2347,22,Male,Jacket,Outerwear,67,New Mexico,Winter,3.1,Standard,46,Debit Card
2348,37,Male,Belt,Accessories,64,California,Fall,4.2,Express,46,Cash
2349,54,Male,Shoes,Footwear,84,Maine,Spring,4.9,Next Day Air,16,PayPal
2350,65,Male,Blouse,Clothing,34,New York,Fall,3.9,Standard,40,Credit Card
2351,57,Male,Shoes,Footwear,26,Hawaii,Winter,4.2,Free Shipping,21,Cash
2352,38,Male,Sweater,Clothing,50,New Hampshire,Fall,4.9,Store Pickup,25,PayPal
2353,70,Male,Boots,Footwear,46,Nebraska,Fall,2.8,Store Pickup,25,Bank Transfer
2354,56,Male,Handbag,Accessories,71,Montana,Fall,4.1,Standard,25,Debit Card
2355,56,Male,Blouse,Clothing,78,Wisconsin,Summer,4.8,Next Day Air,27,Venmo
2356,22,Male,Skirt,Clothing,35,Tennessee,Winter,4.1,Next Day Air,12,Cash
2357,57,Male,Backpack,Accessories,58,Montana,Summer,3,Free Shipping,27,Debit Card
2358,53,Male,Shirt,Clothing,67,Michigan,Fall,4.2,2-Day Shipping,40,Credit Card
2359,53,Male,Sweater,Clothing,93,Texas,Spring,3.8,Standard,38,Credit Card
2360,19,Male,Scarf,Accessories,81,Pennsylvania,Spring,3.3,2-Day Shipping,44,Bank Transfer
2361,49,Male,Handbag,Accessories,80,New York,Fall,4.7,2-Day Shipping,27,Venmo
2362,44,Male,Scarf,Accessories,64,Alabama,Spring,4.3,2-Day Shipping,30,Credit Card
2363,27,Male,Jeans,Clothing,41,Virginia,Fall,2.7,Standard,24,Credit Card
2364,60,Male,Socks,Clothing,79,Pennsylvania,Winter,4.2,Express,38,Cash
2365,62,Male,Sunglasses,Accessories,60,Mississippi,Winter,4.2,Free Shipping,4,PayPal
2366,52,Male,Sneakers,Footwear,91,Wyoming,Winter,2.5,Next Day Air,32,Venmo
2367,30,Male,Shoes,Footwear,66,New Mexico,Winter,3.6,Express,32,Credit Card
2368,66,Male,Socks,Clothing,85,North Dakota,Winter,3.4,Standard,28,Bank Transfer
2369,29,Male,Sunglasses,Accessories,38,New Jersey,Summer,3.3,Standard,6,Debit Card
2370,24,Male,Sweater,Clothing,23,Vermont,Winter,4.6,Standard,24,PayPal
2371,51,Male,Shoes,Footwear,71,Alaska,Spring,3.9,Store Pickup,38,Venmo
2372,67,Male,Socks,Clothing,25,Indiana,Winter,3.7,Next Day Air,28,Debit Card
2373,50,Male,Boots,Footwear,39,Alabama,Spring,3.1,Express,9,PayPal
2374,37,Male,Hoodie,Clothing,20,Michigan,Spring,4.9,Express,21,Debit Card
2375,69,Male,Gloves,Accessories,73,Washington,Winter,4.7,Standard,31,Debit Card
2376,60,Male,Backpack,Accessories,63,Virginia,Fall,2.9,Next Day Air,18,Credit Card
2377,21,Male,Gloves,Accessories,94,Tennessee,Spring,4.1,Express,5,Cash
2378,44,Male,Blouse,Clothing,94,South Dakota,Fall,4,Next Day Air,22,Cash
2379,26,Male,Scarf,Accessories,71,New Hampshire,Summer,2.7,Store Pickup,37,PayPal
2380,40,Male,Hat,Accessories,77,South Dakota,Spring,4,2-Day Shipping,22,Debit Card
2381,41,Male,Scarf,Accessories,66,Pennsylvania,Fall,2.5,Next Day Air,36,PayPal
2382,62,Male,Sandals,Footwear,23,Wisconsin,Summer,4.5,Free Shipping,23,PayPal
2383,39,Male,Sweater,Clothing,60,California,Spring,3.9,Express,44,Debit Card
2384,53,Male,Backpack,Accessories,72,Rhode Island,Spring,4.9,2-Day Shipping,25,Bank Transfer
2385,24,Male,Blouse,Clothing,35,Alabama,Winter,3.3,2-Day Shipping,40,PayPal
2386,41,Male,Scarf,Accessories,31,Oklahoma,Fall,3.8,Express,12,PayPal
2387,19,Male,Socks,Clothing,33,Illinois,Summer,2.9,Standard,14,Venmo
2388,36,Male,Hat,Accessories,95,Tennessee,Summer,4,2-Day Shipping,14,Debit Card
2389,21,Male,Dress,Clothing,68,Alabama,Fall,4.1,Store Pickup,10,Debit Card
2390,25,Male,Coat,Outerwear,87,Kansas,Spring,3.1,Store Pickup,17,Bank Transfer
2391,65,Male,Shirt,Clothing,64,Arizona,Winter,4.6,Express,24,Debit Card
2392,42,Male,Shirt,Clothing,74,Michigan,Winter,4.6,Next Day Air,31,Bank Transfer
2393,40,Male,Jeans,Clothing,62,Missouri,Spring,2.6,2-Day Shipping,36,Cash
2394,58,Male,Socks,Clothing,97,Louisiana,Winter,5,2-Day Shipping,38,PayPal
2395,40,Male,Sandals,Footwear,47,Connecticut,Fall,2.9,2-Day Shipping,23,Debit Card
2396,62,Male,Blouse,Clothing,83,Connecticut,Winter,3.5,2-Day Shipping,47,PayPal
2397,38,Male,Shirt,Clothing,82,Oregon,Spring,3.7,2-Day Shipping,20,Venmo
2398,37,Male,Sunglasses,Accessories,26,West Virginia,Fall,2.9,Store Pickup,41,Venmo
2399,65,Male,Jacket,Outerwear,81,Florida,Winter,4.3,Free Shipping,44,Bank Transfer
2400,55,Male,Dress,Clothing,44,New Hampshire,Spring,3.2,Store Pickup,31,Cash
2401,43,Male,Sunglasses,Accessories,88,Oregon,Winter,4.2,Next Day Air,11,Credit Card
2402,43,Male,Boots,Footwear,76,Oregon,Winter,4.2,Standard,25,PayPal
2403,45,Male,Scarf,Accessories,89,Utah,Winter,3.8,Free Shipping,31,Cash
2404,64,Male,Shorts,Clothing,22,Missouri,Fall,4.4,Standard,40,Debit Card
2405,28,Male,Shorts,Clothing,33,West Virginia,Winter,3.1,2-Day Shipping,23,Credit Card
2406,69,Male,Jeans,Clothing,97,California,Fall,5,Standard,5,Debit Card
2407,54,Male,Scarf,Accessories,57,California,Winter,4.7,Standard,26,PayPal
2408,52,Male,Shorts,Clothing,38,Illinois,Summer,3,Express,11,Credit Card
2409,23,Male,Sneakers,Footwear,55,Hawaii,Fall,4.2,Next Day Air,44,Debit Card
2410,26,Male,Jewelry,Accessories,37,Washington,Spring,3,Store Pickup,47,Cash
2411,48,Male,Shoes,Footwear,43,Wisconsin,Summer,3.7,Free Shipping,46,PayPal
2412,49,Male,Hoodie,Clothing,96,Virginia,Summer,2.7,Free Shipping,35,Cash
2413,53,Male,Jacket,Outerwear,51,Oregon,Winter,4.3,2-Day Shipping,8,Bank Transfer
2414,69,Male,Shorts,Clothing,95,Pennsylvania,Fall,2.7,2-Day Shipping,30,Bank Transfer
2415,26,Male,Socks,Clothing,26,Virginia,Summer,3.7,Next Day Air,14,Credit Card
2416,21,Male,Coat,Outerwear,34,Hawaii,Fall,4.3,Standard,30,Bank Transfer
2417,59,Male,Sandals,Footwear,83,Nebraska,Summer,4,Next Day Air,26,Credit Card
2418,21,Male,Backpack,Accessories,24,Alaska,Fall,3.3,Standard,32,Venmo
2419,22,Male,Pants,Clothing,69,Michigan,Fall,4,Next Day Air,47,Cash
2420,26,Male,Sweater,Clothing,40,North Carolina,Fall,2.7,Next Day Air,11,Credit Card
2421,41,Male,Jacket,Outerwear,87,North Carolina,Winter,4.2,Free Shipping,28,PayPal
2422,37,Male,Sneakers,Footwear,46,Minnesota,Spring,4.6,Standard,2,Debit Card
2423,30,Male,Jewelry,Accessories,82,Georgia,Winter,4.8,Store Pickup,45,Credit Card
2424,49,Male,Backpack,Accessories,81,West Virginia,Summer,2.8,Free Shipping,7,Credit Card
2425,49,Male,Jewelry,Accessories,57,Delaware,Winter,4.5,Next Day Air,28,Bank Transfer
2426,58,Male,Shoes,Footwear,49,North Dakota,Summer,3,2-Day Shipping,34,Bank Transfer
2427,70,Male,Jacket,Outerwear,42,Florida,Fall,4.6,Free Shipping,26,Debit Card
2428,27,Male,Jacket,Outerwear,26,Oregon,Spring,3.3,Standard,45,Cash
2429,65,Male,T-shirt,Clothing,38,Idaho,Spring,4.4,Next Day Air,34,Debit Card
2430,57,Male,Sneakers,Footwear,57,Virginia,Summer,4.4,Standard,47,Credit Card
2431,20,Male,Jacket,Outerwear,100,North Dakota,Summer,4.3,Express,42,Cash
2432,34,Male,Hoodie,Clothing,73,Alabama,Fall,3.4,Express,27,Bank Transfer
2433,59,Male,Jacket,Outerwear,66,Hawaii,Winter,2.8,Store Pickup,43,Venmo
2434,54,Male,T-shirt,Clothing,73,Oregon,Spring,3.4,Standard,16,Cash
2435,36,Male,Gloves,Accessories,45,Utah,Spring,5,Store Pickup,40,Credit Card
2436,21,Male,Sneakers,Footwear,27,Hawaii,Fall,4.5,Free Shipping,29,Cash
2437,52,Male,T-shirt,Clothing,24,Connecticut,Fall,2.7,Store Pickup,38,Credit Card
2438,43,Male,Sneakers,Footwear,59,Wyoming,Winter,3.4,Store Pickup,34,Credit Card
2439,32,Male,Jeans,Clothing,20,Delaware,Winter,3.4,Express,30,Venmo
2440,55,Male,Handbag,Accessories,44,Arkansas,Summer,2.8,Standard,45,Bank Transfer
2441,31,Male,Socks,Clothing,90,Indiana,Spring,4.7,Standard,47,Bank Transfer
2442,45,Male,Jewelry,Accessories,36,California,Fall,4.7,Free Shipping,5,Credit Card
2443,53,Male,Blouse,Clothing,95,Wyoming,Winter,4.7,Free Shipping,50,Debit Card
2444,24,Male,Backpack,Accessories,30,South Dakota,Spring,3.4,2-Day Shipping,24,Bank Transfer
2445,47,Male,Scarf,Accessories,65,West Virginia,Fall,3.7,Express,15,Debit Card
2446,63,Male,Scarf,Accessories,96,Tennessee,Summer,4.1,Store Pickup,50,Cash
2447,38,Male,Shirt,Clothing,65,Alaska,Spring,2.9,2-Day Shipping,7,Credit Card
2448,59,Male,Pants,Clothing,47,South Dakota,Fall,3.2,Store Pickup,10,Venmo
2449,54,Male,Hat,Accessories,25,Tennessee,Fall,3,Free Shipping,38,PayPal
2450,26,Male,Coat,Outerwear,56,Alabama,Fall,4.1,Express,31,Venmo
2451,68,Male,T-shirt,Clothing,76,North Carolina,Fall,4.5,Standard,7,Venmo
2452,41,Male,Socks,Clothing,60,Oklahoma,Fall,3.4,Store Pickup,27,Venmo
2453,68,Male,Shirt,Clothing,67,New York,Winter,4.1,Express,45,Bank Transfer
2454,21,Male,Sweater,Clothing,95,Iowa,Spring,4.6,Store Pickup,13,Cash
2455,32,Male,Gloves,Accessories,72,Alaska,Winter,4.6,Express,33,Venmo
2456,20,Male,Belt,Accessories,98,Alaska,Spring,3.4,Express,25,Cash
2457,59,Male,Jeans,Clothing,83,Nebraska,Winter,3.3,2-Day Shipping,5,PayPal
2458,53,Male,Handbag,Accessories,37,Delaware,Fall,3.6,2-Day Shipping,23,Cash
2459,66,Male,T-shirt,Clothing,85,Texas,Fall,4.6,Free Shipping,17,Bank Transfer
2460,47,Male,Socks,Clothing,36,Missouri,Fall,4.3,2-Day Shipping,14,Cash
2461,58,Male,Jeans,Clothing,36,Maine,Winter,4,Store Pickup,28,Credit Card
2462,28,Male,Scarf,Accessories,86,Pennsylvania,Summer,4.8,Next Day Air,19,Credit Card
2463,68,Male,Pants,Clothing,99,Missouri,Spring,4.3,Standard,31,Bank Transfer
2464,60,Male,Blouse,Clothing,21,Mississippi,Summer,3.3,Standard,25,Cash
2465,47,Male,Jacket,Outerwear,84,Hawaii,Winter,2.8,Express,4,Cash
2466,18,Male,Sandals,Footwear,63,Texas,Spring,4.4,Free Shipping,20,Bank Transfer
2467,32,Male,Shorts,Clothing,84,South Dakota,Summer,3.7,Express,37,Cash
2468,27,Male,Shorts,Clothing,72,New Jersey,Spring,3.6,Express,28,Credit Card
2469,65,Male,Skirt,Clothing,21,Connecticut,Winter,3.7,2-Day Shipping,6,Venmo
2470,68,Male,Sandals,Footwear,92,Maryland,Fall,5,Standard,27,PayPal
2471,55,Male,Blouse,Clothing,72,Arizona,Fall,2.7,Next Day Air,29,Credit Card
2472,30,Male,Sandals,Footwear,83,Oklahoma,Spring,4.3,Store Pickup,1,Cash
2473,24,Male,Shirt,Clothing,73,Utah,Summer,4.1,Standard,31,Credit Card
2474,57,Male,Socks,Clothing,98,Arkansas,Winter,2.6,Next Day Air,28,Cash
2475,23,Male,T-shirt,Clothing,76,North Carolina,Fall,3.2,Store Pickup,19,Bank Transfer
2476,69,Male,Dress,Clothing,43,California,Summer,3.5,Next Day Air,36,Venmo
2477,60,Male,Hat,Accessories,60,Colorado,Summer,3.7,Next Day Air,28,Cash
2478,25,Male,Gloves,Accessories,40,California,Spring,3.8,2-Day Shipping,29,PayPal
2479,18,Male,Socks,Clothing,93,Vermont,Winter,4.8,2-Day Shipping,9,Bank Transfer
2480,37,Male,Dress,Clothing,98,Kansas,Fall,4.2,Standard,26,Credit Card
2481,61,Male,Socks,Clothing,91,Ohio,Summer,2.9,Next Day Air,7,Credit Card
2482,41,Male,Belt,Accessories,92,New Jersey,Fall,2.9,Free Shipping,35,Debit Card
2483,69,Male,Handbag,Accessories,87,Arizona,Winter,4.8,Next Day Air,46,Credit Card
2484,32,Male,Skirt,Clothing,96,Arizona,Fall,2.9,Standard,8,Debit Card
2485,60,Male,Hoodie,Clothing,97,New Hampshire,Summer,4.8,2-Day Shipping,50,Cash
2486,43,Male,Blouse,Clothing,55,Louisiana,Spring,4.6,2-Day Shipping,37,Bank Transfer
2487,61,Male,Jeans,Clothing,58,Texas,Spring,4.4,Store Pickup,6,Credit Card
2488,57,Male,Boots,Footwear,21,Montana,Spring,3,Next Day Air,16,PayPal
2489,56,Male,Handbag,Accessories,82,New Hampshire,Summer,4.4,Express,30,PayPal
2490,66,Male,Coat,Outerwear,34,South Dakota,Winter,3.9,Express,50,Venmo
2491,52,Male,Blouse,Clothing,78,Montana,Spring,4,Free Shipping,5,Cash
2492,63,Male,Handbag,Accessories,47,North Carolina,Spring,2.5,Express,15,Bank Transfer
2493,50,Male,Sunglasses,Accessories,96,South Dakota,Summer,4.1,Next Day Air,34,Bank Transfer
2494,21,Male,Socks,Clothing,23,Maine,Fall,4.8,2-Day Shipping,6,Venmo
2495,42,Male,Shoes,Footwear,27,Oklahoma,Winter,2.6,Store Pickup,26,Debit Card
2496,40,Male,Backpack,Accessories,37,Nebraska,Spring,3.1,Free Shipping,34,Credit Card
2497,67,Male,Scarf,Accessories,79,Illinois,Summer,3.2,Store Pickup,37,Credit Card
2498,35,Male,Backpack,Accessories,40,Colorado,Summer,4.2,Standard,28,Bank Transfer
2499,18,Male,Coat,Outerwear,39,Massachusetts,Fall,2.6,Next Day Air,38,Cash
2500,52,Male,Hoodie,Clothing,73,Louisiana,Summer,3.1,Next Day Air,2,Cash
2501,59,Male,Gloves,Accessories,84,Massachusetts,Fall,2.9,Store Pickup,32,Cash
2502,49,Male,Shorts,Clothing,94,West Virginia,Fall,4.6,Free Shipping,30,Venmo
2503,46,Male,Skirt,Clothing,47,Idaho,Spring,4.1,Standard,17,PayPal
2504,69,Male,Boots,Footwear,77,Ohio,Summer,2.5,Store Pickup,5,Debit Card
2505,56,Male,Shorts,Clothing,94,Rhode Island,Winter,4,Store Pickup,31,Cash
2506,27,Male,Handbag,Accessories,75,Illinois,Summer,3.5,Express,43,PayPal
2507,57,Male,Dress,Clothing,82,New York,Spring,4.4,Free Shipping,19,Venmo
2508,58,Male,Shoes,Footwear,36,Louisiana,Fall,2.9,Store Pickup,32,Credit Card
2509,23,Male,Sneakers,Footwear,90,California,Spring,3.1,2-Day Shipping,5,Debit Card
2510,19,Male,Socks,Clothing,48,Washington,Spring,4.4,Free Shipping,9,Bank Transfer
2511,40,Male,Jacket,Outerwear,42,South Dakota,Winter,4.4,Standard,48,Credit Card
2512,54,Male,Backpack,Accessories,33,Idaho,Summer,2.7,Store Pickup,1,PayPal
2513,50,Male,Socks,Clothing,63,North Dakota,Summer,4.9,Free Shipping,20,Credit Card
2514,69,Male,Handbag,Accessories,53,Washington,Winter,3.5,2-Day Shipping,42,Cash
2515,42,Male,Hat,Accessories,37,Alaska,Spring,4.8,Free Shipping,45,PayPal
2516,37,Male,Blouse,Clothing,92,Kansas,Summer,4.2,2-Day Shipping,41,Cash
2517,46,Male,Shorts,Clothing,73,Utah,Spring,4.6,Standard,36,Debit Card
2518,64,Male,Shirt,Clothing,38,Wyoming,Spring,2.9,Standard,10,Venmo
2519,20,Male,Boots,Footwear,51,Maine,Fall,4,Store Pickup,31,Venmo
2520,40,Male,Jacket,Outerwear,90,Michigan,Spring,4.9,Standard,21,Credit Card
2521,64,Male,Jacket,Outerwear,56,Illinois,Summer,3.1,Next Day Air,16,Cash
2522,29,Male,Handbag,Accessories,33,Minnesota,Fall,4.4,Standard,18,PayPal
2523,20,Male,Belt,Accessories,53,Massachusetts,Winter,2.5,2-Day Shipping,20,Debit Card
2524,43,Male,Handbag,Accessories,24,New Jersey,Spring,3.4,Express,21,Bank Transfer
2525,60,Male,Coat,Outerwear,59,Kansas,Spring,3.7,Express,23,Credit Card
2526,39,Male,Sweater,Clothing,72,Kentucky,Winter,4.2,Standard,20,PayPal
2527,47,Male,Shorts,Clothing,28,Rhode Island,Spring,3.4,Express,30,PayPal
2528,19,Male,Pants,Clothing,36,Illinois,Fall,3.6,Express,33,Bank Transfer
2529,52,Male,Jewelry,Accessories,47,Alabama,Fall,4.7,2-Day Shipping,31,Debit Card
2530,34,Male,Gloves,Accessories,62,Tennessee,Spring,4.7,Next Day Air,48,Bank Transfer
2531,25,Male,Skirt,Clothing,98,Massachusetts,Spring,3.6,Free Shipping,28,Debit Card
2532,43,Male,Sandals,Footwear,28,Texas,Summer,4.6,Free Shipping,7,Cash
2533,55,Male,Socks,Clothing,86,Nebraska,Summer,2.6,Next Day Air,4,Debit Card
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,Summer,3.1,Standard,49,Cash
2535,41,Male,Sunglasses,Accessories,42,Virginia,Fall,3.2,Free Shipping,22,Cash
2536,47,Male,Coat,Outerwear,80,Vermont,Winter,3.9,Express,39,Bank Transfer
2537,51,Male,Belt,Accessories,39,Oklahoma,Spring,4.9,Express,45,PayPal
2538,44,Male,Coat,Outerwear,49,Maine,Summer,4.1,2-Day Shipping,30,PayPal
2539,18,Male,Scarf,Accessories,32,New Jersey,Summer,4.2,Next Day Air,33,Credit Card
2540,33,Male,Sandals,Footwear,73,Massachusetts,Fall,4.1,Next Day Air,24,Cash
2541,24,Male,Belt,Accessories,42,New Jersey,Summer,3.9,Free Shipping,11,Debit Card
2542,33,Male,Scarf,Accessories,58,Washington,Spring,2.7,Next Day Air,13,Venmo
2543,61,Male,Jewelry,Accessories,22,Arkansas,Winter,3.7,Express,27,PayPal
2544,27,Male,Scarf,Accessories,56,West Virginia,Spring,2.7,Next Day Air,30,PayPal
2545,46,Male,Pants,Clothing,70,Delaware,Spring,2.5,Next Day Air,39,Venmo
2546,38,Male,Shoes,Footwear,50,Texas,Spring,3.9,Free Shipping,10,Debit Card
2547,63,Male,Boots,Footwear,21,Texas,Summer,3,Express,4,Credit Card
2548,47,Male,Jacket,Outerwear,97,Mississippi,Summer,3.2,2-Day Shipping,16,Cash
2549,42,Male,Backpack,Accessories,63,Texas,Winter,3.8,Standard,34,Credit Card
2550,41,Male,Jacket,Outerwear,60,Virginia,Fall,2.7,Standard,11,Debit Card
2551,53,Male,Boots,Footwear,52,New Hampshire,Fall,3,Store Pickup,30,Debit Card
2552,29,Male,Shoes,Footwear,32,Minnesota,Winter,4.1,Next Day Air,40,Debit Card
2553,61,Male,Belt,Accessories,48,Maryland,Spring,3.2,2-Day Shipping,13,Credit Card
2554,69,Male,Jewelry,Accessories,25,Vermont,Summer,4.5,Store Pickup,28,Venmo
2555,51,Male,Jewelry,Accessories,68,Kansas,Summer,4.3,Store Pickup,49,Debit Card
2556,24,Male,Pants,Clothing,74,Idaho,Fall,3.5,Standard,23,Credit Card
2557,24,Male,T-shirt,Clothing,88,Montana,Fall,3.1,Standard,4,Bank Transfer
2558,70,Male,Shorts,Clothing,23,Oklahoma,Spring,3.9,Standard,17,PayPal
2559,49,Male,Hoodie,Clothing,32,California,Fall,2.7,Express,24,PayPal
2560,48,Male,Belt,Accessories,71,Mississippi,Winter,4,Free Shipping,21,Debit Card
2561,58,Male,Boots,Footwear,62,California,Spring,2.7,Next Day Air,17,Debit Card
2562,32,Male,Hoodie,Clothing,20,New York,Spring,2.7,Free Shipping,22,Debit Card
2563,57,Male,Shorts,Clothing,62,Arizona,Spring,4.7,Standard,27,Cash
2564,69,Male,Backpack,Accessories,81,Massachusetts,Winter,4.5,Standard,1,Venmo
2565,42,Male,Scarf,Accessories,90,Kentucky,Winter,3,2-Day Shipping,27,Bank Transfer
2566,30,Male,Socks,Clothing,43,Vermont,Fall,3.6,Store Pickup,8,Venmo
2567,35,Male,Handbag,Accessories,38,Missouri,Fall,3.3,Standard,43,PayPal
2568,19,Male,Sunglasses,Accessories,25,Michigan,Spring,4.3,Store Pickup,24,Cash
2569,52,Male,T-shirt,Clothing,98,Texas,Winter,4.3,Express,29,PayPal
2570,42,Male,Dress,Clothing,75,New York,Spring,4.8,Free Shipping,10,Bank Transfer
2571,36,Male,Sneakers,Footwear,27,New Mexico,Spring,4,Store Pickup,12,PayPal
2572,45,Male,Sunglasses,Accessories,27,Mississippi,Winter,3.5,Standard,48,Cash
2573,54,Male,Blouse,Clothing,42,Washington,Fall,3.9,Next Day Air,40,Bank Transfer
2574,54,Male,T-shirt,Clothing,90,New Mexico,Summer,4.4,Store Pickup,1,Bank Transfer
2575,27,Male,Hat,Accessories,63,Florida,Summer,4.6,2-Day Shipping,26,Credit Card
2576,53,Male,Shorts,Clothing,96,Minnesota,Fall,4,Express,9,PayPal
2577,20,Male,Hoodie,Clothing,40,New Hampshire,Winter,4.2,Free Shipping,19,Debit Card
2578,52,Male,Socks,Clothing,39,Minnesota,Fall,4.5,Next Day Air,37,Bank Transfer
2579,54,Male,Sunglasses,Accessories,48,Vermont,Fall,3.9,Free Shipping,3,Cash
2580,65,Male,Blouse,Clothing,20,Minnesota,Summer,3.7,Express,40,Venmo
2581,43,Male,Jeans,Clothing,29,Massachusetts,Summer,3.6,Store Pickup,13,Bank Transfer
2582,57,Male,Dress,Clothing,81,Wyoming,Winter,4.7,Express,48,Credit Card
2583,19,Male,Dress,Clothing,98,South Dakota,Fall,3.6,2-Day Shipping,4,Venmo
2584,69,Male,Jeans,Clothing,93,Oklahoma,Fall,2.5,Next Day Air,9,Cash
2585,26,Male,Socks,Clothing,30,Florida,Summer,2.9,Store Pickup,26,Bank Transfer
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,Fall,4.4,Free Shipping,19,Debit Card
2587,20,Male,Coat,Outerwear,28,Maine,Winter,4.6,Express,1,Credit Card
2588,55,Male,Scarf,Accessories,29,Connecticut,Winter,3.7,Express,29,PayPal
2589,44,Male,Backpack,Accessories,49,Delaware,Summer,3.2,Free Shipping,38,Venmo
2590,52,Male,Pants,Clothing,53,North Dakota,Winter,4.9,2-Day Shipping,31,PayPal
2591,57,Male,Gloves,Accessories,66,California,Summer,5,Free Shipping,35,Venmo
2592,40,Male,Jacket,Outerwear,61,New Mexico,Spring,3.3,Express,40,Cash
2593,23,Male,Shorts,Clothing,23,Iowa,Summer,4.4,Store Pickup,13,Venmo
2594,36,Male,Pants,Clothing,36,Colorado,Fall,4.7,Store Pickup,9,Bank Transfer
2595,59,Male,Skirt,Clothing,81,Montana,Fall,3.6,Free Shipping,25,Cash
2596,29,Male,Blouse,Clothing,56,Iowa,Summer,3.2,Free Shipping,3,Bank Transfer
2597,63,Male,Shirt,Clothing,78,Louisiana,Spring,3,Next Day Air,35,Credit Card
2598,60,Male,Jewelry,Accessories,25,Alabama,Summer,4.4,Store Pickup,13,Venmo
2599,64,Male,Backpack,Accessories,86,Nevada,Fall,3.3,Express,31,Debit Card
2600,63,Male,Jewelry,Accessories,99,Vermont,Winter,3.4,Express,48,Credit Card
2601,21,Male,Belt,Accessories,83,New York,Fall,3.9,Express,6,Bank Transfer
2602,61,Male,Dress,Clothing,33,Mississippi,Winter,2.9,Store Pickup,43,Cash
2603,65,Male,Coat,Outerwear,44,South Carolina,Fall,2.9,Free Shipping,1,Venmo
2604,69,Male,Dress,Clothing,58,Washington,Spring,2.7,2-Day Shipping,8,Cash
2605,47,Male,Sweater,Clothing,54,Colorado,Spring,3.4,Store Pickup,6,Debit Card
2606,41,Male,Hoodie,Clothing,93,Nevada,Spring,3.7,2-Day Shipping,32,Venmo
2607,68,Male,Shoes,Footwear,98,Nevada,Spring,4.7,Standard,46,Bank Transfer
2608,41,Male,Shoes,Footwear,36,Oklahoma,Spring,3.1,Express,38,PayPal
2609,42,Male,Jacket,Outerwear,68,Mississippi,Fall,4.2,2-Day Shipping,48,Credit Card
2610,66,Male,Backpack,Accessories,95,Arkansas,Summer,3,Store Pickup,18,Debit Card
2611,66,Male,Jeans,Clothing,93,West Virginia,Spring,3.1,Express,25,Cash
2612,33,Male,Jacket,Outerwear,99,Michigan,Fall,4.2,2-Day Shipping,4,Cash
2613,55,Male,Sunglasses,Accessories,22,Louisiana,Winter,3.8,Next Day Air,27,Venmo
2614,58,Male,Gloves,Accessories,88,South Dakota,Fall,2.9,Express,14,Bank Transfer
2615,18,Male,Jacket,Outerwear,65,North Dakota,Spring,4.2,Express,36,Bank Transfer
2616,49,Male,T-shirt,Clothing,62,Arizona,Fall,3.1,2-Day Shipping,6,Debit Card
2617,61,Male,Sandals,Footwear,55,Georgia,Spring,3.6,Express,46,Cash
2618,31,Male,Shorts,Clothing,97,Idaho,Spring,4.8,Standard,29,Bank Transfer
2619,70,Male,Handbag,Accessories,77,Louisiana,Fall,4.1,Express,12,Venmo
